date	column	frequency
2020-11-19	COVID19 content	348.2325
2020-11-19	Negative Valence	1083.7704
2020-11-19	Aggression	607.1844
2020-11-19	Target other countries	692.04
2020-11-19	Target religious sect	657.2651
2020-11-19	Target sexual orientation	351.878
2020-11-19	Disease dehumanization	1094.0902
2020-11-19	sports	9
2020-11-19	joy	88.55
2020-11-19	pride	9.75
2020-11-19	anger	14.04
2020-11-19	sad	53.47
2020-11-19	disgust	2.49
2020-11-19	love	62.83
2020-11-19	fear	3.12
2020-11-20	socio-political content	1259.987
2020-11-20	COVID19 content	380.5859
2020-11-20	Negative Valence	1094.1358
2020-11-20	Aggression	604.3704
2020-11-20	Target other countries	702.16
2020-11-20	Target religious sect	627.4864
2020-11-20	Target sexual orientation	360.5057
2020-11-20	Disease dehumanization	1096.7205
2020-11-20	sports	10
2020-11-20	joy	106.27
2020-11-20	pride	9.93
2020-11-20	anger	10.68
2020-11-20	sad	40.75
2020-11-20	disgust	5.61
2020-11-20	love	70.24
2020-11-20	fear	3.18
2020-11-21	socio-political content	1133.4665
2020-11-21	COVID19 content	306.7891
2020-11-21	Negative Valence	961.2462
2020-11-21	Aggression	535.7505
2020-11-21	Target other countries	623.95
2020-11-21	Target religious sect	615.6355
2020-11-21	Target sexual orientation	284.3911
2020-11-21	Disease dehumanization	962.7662
2020-11-21	sports	8
2020-11-21	joy	87.07
2020-11-21	pride	4.93
2020-11-21	anger	5.68
2020-11-21	sad	40.42
2020-11-21	disgust	5.31
2020-11-21	love	46.2
2020-11-21	fear	2.56
2020-11-22	socio-political content	1266.487
2020-11-22	COVID19 content	347.617
2020-11-22	Negative Valence	1097.1267
2020-11-22	Aggression	627.581
2020-11-22	Target other countries	686.77
2020-11-22	Target religious sect	687.5904
2020-11-22	Target sexual orientation	333.0026
2020-11-22	Disease dehumanization	1039.6169
2020-11-22	sports	9
2020-11-22	joy	124.31
2020-11-22	pride	9.87
2020-11-22	anger	8.37
2020-11-22	sad	47.9
2020-11-22	disgust	3.31
2020-11-22	love	63.95
2020-11-22	fear	2.25
2020-11-23	socio-political content	1375.1901
2020-11-23	COVID19 content	390.0195
2020-11-23	Negative Valence	1265.9796
2020-11-23	Aggression	693.7175
2020-11-23	Target other countries	741.45
2020-11-23	Target religious sect	742.9413
2020-11-23	Target sexual orientation	405.5171
2020-11-23	Disease dehumanization	1263.0661
2020-11-23	sports	5
2020-11-23	joy	132.97
2020-11-23	pride	4.68
2020-11-23	anger	18.43
2020-11-23	sad	44.01
2020-11-23	disgust	1.5
2020-11-23	love	61.37
2020-11-23	fear	6.3
2020-11-24	socio-political content	1286.8477
2020-11-24	COVID19 content	363.5632
2020-11-24	Negative Valence	1116.7018
2020-11-24	Aggression	592.621
2020-11-24	Target other countries	704.26
2020-11-24	Target religious sect	688.3778
2020-11-24	Target sexual orientation	369.1517
2020-11-24	Disease dehumanization	1138.9798
2020-11-24	sports	12
2020-11-24	joy	94.42
2020-11-24	pride	6.25
2020-11-24	anger	5.55
2020-11-24	sad	41.66
2020-11-24	disgust	9.18
2020-11-24	love	37.45
2020-11-24	fear	2.25
2020-11-25	socio-political content	1396.6629
2020-11-25	COVID19 content	411.4029
2020-11-25	Negative Valence	1226.9646
2020-11-25	Aggression	698.2469
2020-11-25	Target other countries	745.08
2020-11-25	Target religious sect	755.3425
2020-11-25	Target sexual orientation	400.2533
2020-11-25	Disease dehumanization	1205.069
2020-11-25	sports	18
2020-11-25	joy	123.84
2020-11-25	pride	4.62
2020-11-25	anger	11.67
2020-11-25	sad	72.18
2020-11-25	disgust	5.25
2020-11-25	love	64.6
2020-11-25	fear	4.56
2020-11-26	socio-political content	1216.9461
2020-11-26	COVID19 content	343.4796
2020-11-26	Negative Valence	1083.0262
2020-11-26	Aggression	614.9715
2020-11-26	Target other countries	653.12
2020-11-26	Target religious sect	668.0943
2020-11-26	Target sexual orientation	347.3059
2020-11-26	Disease dehumanization	1146.983
2020-11-26	sports	11
2020-11-26	joy	79.64
2020-11-26	pride	2.74
2020-11-26	anger	8.49
2020-11-26	sad	47.29
2020-11-26	disgust	2.31
2020-11-26	love	55.45
2020-11-26	fear	1.62
2020-11-27	socio-political content	1359.8217
2020-11-27	COVID19 content	404.3081
2020-11-27	Negative Valence	1176.4803
2020-11-27	Aggression	691.554
2020-11-27	Target other countries	776.41
2020-11-27	Target religious sect	758.245
2020-11-27	Target sexual orientation	416.4702
2020-11-27	Disease dehumanization	1255.9315
2020-11-27	sports	8
2020-11-27	joy	101.96
2020-11-27	pride	3.93
2020-11-27	anger	14.98
2020-11-27	sad	34.26
2020-11-27	disgust	2.37
2020-11-27	love	65.37
2020-11-27	fear	3.99
2020-11-28	socio-political content	1313.3369
2020-11-28	COVID19 content	344.7478
2020-11-28	Negative Valence	1161.4241
2020-11-28	Aggression	646.6391
2020-11-28	Target other countries	768.48
2020-11-28	Target religious sect	742
2020-11-28	Target sexual orientation	339.3502
2020-11-28	Disease dehumanization	1178.1029
2020-11-28	sports	13
2020-11-28	joy	94.39
2020-11-28	pride	25.68
2020-11-28	anger	11.98
2020-11-28	sad	41.92
2020-11-28	disgust	3.12
2020-11-28	love	89.39
2020-11-28	fear	0
2020-11-29	socio-political content	1454.3178
2020-11-29	COVID19 content	367.7246
2020-11-29	Negative Valence	1232.7061
2020-11-29	Aggression	702.871
2020-11-29	Target other countries	806.38
2020-11-29	Target religious sect	775.7696
2020-11-29	Target sexual orientation	382.7311
2020-11-29	Disease dehumanization	1273.9504
2020-11-29	sports	9
2020-11-29	joy	96.53
2020-11-29	pride	8.37
2020-11-29	anger	11.11
2020-11-29	sad	75.3
2020-11-29	disgust	5.43
2020-11-29	love	58.94
2020-11-29	fear	3.87
2020-11-30	socio-political content	1344.175
2020-11-30	COVID19 content	355.8024
2020-11-30	Negative Valence	1202.3712
2020-11-30	Aggression	692.4313
2020-11-30	Target other countries	793.88
2020-11-30	Target religious sect	748.3029
2020-11-30	Target sexual orientation	382.3017
2020-11-30	Disease dehumanization	1204.7332
2020-11-30	sports	2
2020-11-30	joy	112.7
2020-11-30	pride	2.31
2020-11-30	anger	12.42
2020-11-30	sad	47.56
2020-11-30	disgust	2.37
2020-11-30	love	48.97
2020-11-30	fear	3.18
2020-12-01	socio-political content	1408.1766
2020-12-01	COVID19 content	405.2877
2020-12-01	Negative Valence	1271.3171
2020-12-01	Aggression	718.8246
2020-12-01	Target other countries	788.87
2020-12-01	Target religious sect	807.9026
2020-12-01	Target sexual orientation	450.9745
2020-12-01	Disease dehumanization	1280.777
2020-12-01	sports	3
2020-12-01	joy	103.87
2020-12-01	pride	5.5
2020-12-01	anger	6.93
2020-12-01	sad	51.96
2020-12-01	disgust	8.92
2020-12-01	love	51.19
2020-12-01	fear	1.5
2020-12-02	socio-political content	1495.1679
2020-12-02	COVID19 content	406.6193
2020-12-02	Negative Valence	1315.7949
2020-12-02	Aggression	763.6484
2020-12-02	Target other countries	829.8
2020-12-02	Target religious sect	801.8719
2020-12-02	Target sexual orientation	452.3224
2020-12-02	Disease dehumanization	1299.648
2020-12-02	sports	4
2020-12-02	joy	117.13
2020-12-02	pride	3.75
2020-12-02	anger	18.49
2020-12-02	sad	52.1
2020-12-02	disgust	3.06
2020-12-02	love	53.32
2020-12-02	fear	1.5
2020-12-03	socio-political content	1468.1946
2020-12-03	COVID19 content	416.4162
2020-12-03	Negative Valence	1221.9652
2020-12-03	Aggression	713.2018
2020-12-03	Target other countries	832.56
2020-12-03	Target religious sect	751.4088
2020-12-03	Target sexual orientation	427.434
2020-12-03	Disease dehumanization	1290.6761
2020-12-03	sports	9
2020-12-03	joy	92.51
2020-12-03	pride	3.87
2020-12-03	anger	16.62
2020-12-03	sad	36.93
2020-12-03	disgust	4
2020-12-03	love	55.57
2020-12-03	fear	2.25
2020-12-04	socio-political content	1328.1212
2020-12-04	COVID19 content	374.5833
2020-12-04	Negative Valence	1127.033
2020-12-04	Aggression	649.8055
2020-12-04	Target other countries	707.57
2020-12-04	Target religious sect	717.1727
2020-12-04	Target sexual orientation	387.1025
2020-12-04	Disease dehumanization	1170.2011
2020-12-04	sports	2
2020-12-04	joy	87.02
2020-12-04	pride	12.87
2020-12-04	anger	12.42
2020-12-04	sad	25.71
2020-12-04	disgust	4.56
2020-12-04	love	52.21
2020-12-04	fear	2.31
2020-12-05	socio-political content	1195.5733
2020-12-05	COVID19 content	304.9417
2020-12-05	Negative Valence	1052.7128
2020-12-05	Aggression	644.7629
2020-12-05	Target other countries	666.52
2020-12-05	Target religious sect	629.3227
2020-12-05	Target sexual orientation	325.5879
2020-12-05	Disease dehumanization	1056.0443
2020-12-05	sports	7
2020-12-05	joy	120.72
2020-12-05	pride	7.75
2020-12-05	anger	12.29
2020-12-05	sad	33.46
2020-12-05	disgust	5.85
2020-12-05	love	52.03
2020-12-05	fear	3.06
2020-12-06	socio-political content	1426.4816
2020-12-06	COVID19 content	380.4278
2020-12-06	Negative Valence	1230.7116
2020-12-06	Aggression	681.598
2020-12-06	Target other countries	794.58
2020-12-06	Target religious sect	736.4291
2020-12-06	Target sexual orientation	385.1842
2020-12-06	Disease dehumanization	1192.0189
2020-12-06	sports	6
2020-12-06	joy	98.49
2020-12-06	pride	12.37
2020-12-06	anger	13.42
2020-12-06	sad	56.01
2020-12-06	disgust	4.86
2020-12-06	love	48.74
2020-12-06	fear	0.75
2020-12-07	socio-political content	1324.2102
2020-12-07	COVID19 content	341.73
2020-12-07	Negative Valence	1173.2331
2020-12-07	Aggression	647.9004
2020-12-07	Target other countries	719.58
2020-12-07	Target religious sect	688.541
2020-12-07	Target sexual orientation	367.1649
2020-12-07	Disease dehumanization	1159.4192
2020-12-07	sports	3
2020-12-07	joy	113.33
2020-12-07	pride	5.31
2020-12-07	anger	12.8
2020-12-07	sad	51.1
2020-12-07	disgust	5.31
2020-12-07	love	44.63
2020-12-07	fear	3.75
2020-12-08	socio-political content	1535.4972
2020-12-08	COVID19 content	400.0672
2020-12-08	Negative Valence	1289.4179
2020-12-08	Aggression	694.61
2020-12-08	Target other countries	794.92
2020-12-08	Target religious sect	765.0971
2020-12-08	Target sexual orientation	414.2622
2020-12-08	Disease dehumanization	1304.0878
2020-12-08	sports	11
2020-12-08	joy	99.78
2020-12-08	pride	3.81
2020-12-08	anger	10.92
2020-12-08	sad	63.01
2020-12-08	disgust	5.62
2020-12-08	love	53.14
2020-12-08	fear	5.5
2020-12-09	socio-political content	1458.8569
2020-12-09	COVID19 content	418.8254
2020-12-09	Negative Valence	1335.9672
2020-12-09	Aggression	741.8879
2020-12-09	Target other countries	830.06
2020-12-09	Target religious sect	740.7816
2020-12-09	Target sexual orientation	396.4315
2020-12-09	Disease dehumanization	1190.9997
2020-12-09	sports	10
2020-12-09	joy	99.18
2020-12-09	pride	3.75
2020-12-09	anger	10.05
2020-12-09	sad	45.56
2020-12-09	disgust	3.81
2020-12-09	love	54.29
2020-12-09	fear	2.31
2020-12-10	socio-political content	1332.7821
2020-12-10	COVID19 content	390.6644
2020-12-10	Negative Valence	1100.5724
2020-12-10	Aggression	666.1583
2020-12-10	Target other countries	722.94
2020-12-10	Target religious sect	714.1572
2020-12-10	Target sexual orientation	379.3453
2020-12-10	Disease dehumanization	1176.3136
2020-12-10	sports	2
2020-12-10	joy	110.66
2020-12-10	pride	6.42
2020-12-10	anger	18.92
2020-12-10	sad	36.25
2020-12-10	disgust	4.93
2020-12-10	love	52.18
2020-12-10	fear	3.87
2020-12-11	socio-political content	1199.9934
2020-12-11	COVID19 content	336.4144
2020-12-11	Negative Valence	1047.2317
2020-12-11	Aggression	591.6904
2020-12-11	Target other countries	632.56
2020-12-11	Target religious sect	641.4969
2020-12-11	Target sexual orientation	319.0482
2020-12-11	Disease dehumanization	1060.4521
2020-12-11	sports	9
2020-12-11	joy	104.88
2020-12-11	pride	6
2020-12-11	anger	7
2020-12-11	sad	35.89
2020-12-11	disgust	9.12
2020-12-11	love	42.98
2020-12-11	fear	1.5
2020-12-12	socio-political content	1174.8159
2020-12-12	COVID19 content	330.9374
2020-12-12	Negative Valence	1039.2361
2020-12-12	Aggression	569.9144
2020-12-12	Target other countries	632.53
2020-12-12	Target religious sect	608.7497
2020-12-12	Target sexual orientation	322.1087
2020-12-12	Disease dehumanization	1028.1418
2020-12-12	sports	5
2020-12-12	joy	106.42
2020-12-12	pride	3
2020-12-12	anger	3.93
2020-12-12	sad	60.73
2020-12-12	disgust	4.56
2020-12-12	love	55.44
2020-12-12	fear	3
2020-12-13	socio-political content	1251.0743
2020-12-13	COVID19 content	367.6742
2020-12-13	Negative Valence	1142.9318
2020-12-13	Aggression	629.7123
2020-12-13	Target other countries	713.37
2020-12-13	Target religious sect	690.4826
2020-12-13	Target sexual orientation	325.9213
2020-12-13	Disease dehumanization	1085.0429
2020-12-13	sports	3
2020-12-13	joy	115.12
2020-12-13	pride	4.56
2020-12-13	anger	14.67
2020-12-13	sad	66.11
2020-12-13	disgust	7.24
2020-12-13	love	71.58
2020-12-13	fear	3.93
2020-12-14	socio-political content	1382.0499
2020-12-14	COVID19 content	388.8104
2020-12-14	Negative Valence	1221.4689
2020-12-14	Aggression	666.7331
2020-12-14	Target other countries	775.51
2020-12-14	Target religious sect	736.0876
2020-12-14	Target sexual orientation	370.916
2020-12-14	Disease dehumanization	1172.9913
2020-12-14	sports	7
2020-12-14	joy	96.55
2020-12-14	pride	4.56
2020-12-14	anger	17.46
2020-12-14	sad	45.99
2020-12-14	disgust	8.16
2020-12-14	love	64.26
2020-12-14	fear	3
2020-12-15	socio-political content	1362.7988
2020-12-15	COVID19 content	389.9815
2020-12-15	Negative Valence	1153.6751
2020-12-15	Aggression	657.1135
2020-12-15	Target other countries	698.48
2020-12-15	Target religious sect	675.2737
2020-12-15	Target sexual orientation	393.3252
2020-12-15	Disease dehumanization	1200.4736
2020-12-15	sports	5
2020-12-15	joy	110.63
2020-12-15	pride	3
2020-12-15	anger	15.18
2020-12-15	sad	43.48
2020-12-15	disgust	5.68
2020-12-15	love	37.1
2020-12-15	fear	1.56
2020-12-16	socio-political content	1271.2707
2020-12-16	COVID19 content	334.282
2020-12-16	Negative Valence	1108.9977
2020-12-16	Aggression	563.5699
2020-12-16	Target other countries	690.57
2020-12-16	Target religious sect	676.9149
2020-12-16	Target sexual orientation	330.0116
2020-12-16	Disease dehumanization	1044.117
2020-12-16	sports	10
2020-12-16	joy	80.46
2020-12-16	pride	4.56
2020-12-16	anger	13.74
2020-12-16	sad	39.12
2020-12-16	disgust	4.81
2020-12-16	love	54.54
2020-12-16	fear	1.5
2020-12-17	socio-political content	1278.0216
2020-12-17	COVID19 content	357.5654
2020-12-17	Negative Valence	1046.8964
2020-12-17	Aggression	607.3532
2020-12-17	Target other countries	657.51
2020-12-17	Target religious sect	642.4493
2020-12-17	Target sexual orientation	371.9193
2020-12-17	Disease dehumanization	1106.4277
2020-12-17	sports	4
2020-12-17	joy	98.48
2020-12-17	pride	9.06
2020-12-17	anger	11.55
2020-12-17	sad	39.72
2020-12-17	disgust	2.25
2020-12-17	love	39.64
2020-12-17	fear	2.37
2020-12-18	socio-political content	1145.8033
2020-12-18	COVID19 content	316.5878
2020-12-18	Negative Valence	988.696
2020-12-18	Aggression	566.004
2020-12-18	Target other countries	619.24
2020-12-18	Target religious sect	573.661
2020-12-18	Target sexual orientation	302.071
2020-12-18	Disease dehumanization	955.8085
2020-12-18	sports	7
2020-12-18	joy	108.35
2020-12-18	pride	3.75
2020-12-18	anger	9.42
2020-12-18	sad	39.94
2020-12-18	disgust	4.74
2020-12-18	love	40.36
2020-12-18	fear	1.5
2020-12-19	socio-political content	1324.7231
2020-12-19	COVID19 content	372.5099
2020-12-19	Negative Valence	1131.4948
2020-12-19	Aggression	650.725
2020-12-19	Target other countries	728.44
2020-12-19	Target religious sect	722.2267
2020-12-19	Target sexual orientation	343.2026
2020-12-19	Disease dehumanization	1078.8764
2020-12-19	sports	13
2020-12-19	joy	96.13
2020-12-19	pride	6.75
2020-12-19	anger	15.36
2020-12-19	sad	62.71
2020-12-19	disgust	3.37
2020-12-19	love	61.64
2020-12-19	fear	0.75
2020-12-20	socio-political content	1291.1552
2020-12-20	COVID19 content	383.7155
2020-12-20	Negative Valence	1082.8334
2020-12-20	Aggression	680.786
2020-12-20	Target other countries	733.57
2020-12-20	Target religious sect	665.889
2020-12-20	Target sexual orientation	359.9281
2020-12-20	Disease dehumanization	1095.067
2020-12-20	sports	7
2020-12-20	joy	87.82
2020-12-20	pride	3.75
2020-12-20	anger	9.93
2020-12-20	sad	57.71
2020-12-20	disgust	3.3
2020-12-20	love	60.55
2020-12-20	fear	3.25
2020-12-21	socio-political content	1365.2644
2020-12-21	COVID19 content	394.4125
2020-12-21	Negative Valence	1159.51
2020-12-21	Aggression	631.0931
2020-12-21	Target other countries	727.35
2020-12-21	Target religious sect	656.6947
2020-12-21	Target sexual orientation	355.5585
2020-12-21	Disease dehumanization	1133.0517
2020-12-21	sports	2
2020-12-21	joy	91.07
2020-12-21	pride	6.81
2020-12-21	anger	13.11
2020-12-21	sad	32.04
2020-12-21	disgust	3.87
2020-12-21	love	63.88
2020-12-21	fear	3.06
2020-12-22	socio-political content	1332.3324
2020-12-22	COVID19 content	388.0204
2020-12-22	Negative Valence	1109.8545
2020-12-22	Aggression	657.1873
2020-12-22	Target other countries	720.4
2020-12-22	Target religious sect	694.6629
2020-12-22	Target sexual orientation	353.178
2020-12-22	Disease dehumanization	1110.4984
2020-12-22	sports	4
2020-12-22	joy	110.52
2020-12-22	pride	11.31
2020-12-22	anger	12.54
2020-12-22	sad	46.06
2020-12-22	disgust	4.5
2020-12-22	love	79.12
2020-12-22	fear	1.5
2020-12-23	socio-political content	1399.906
2020-12-23	COVID19 content	375.1133
2020-12-23	Negative Valence	1220.3386
2020-12-23	Aggression	639.4559
2020-12-23	Target other countries	717.13
2020-12-23	Target religious sect	664.07
2020-12-23	Target sexual orientation	351.7953
2020-12-23	Disease dehumanization	1113.5049
2020-12-23	sports	6
2020-12-23	joy	104.12
2020-12-23	pride	4.5
2020-12-23	anger	11.04
